Country,Age,Sex,Year,Life Expectancy
Colombia,0 years,Total,2011,74.5
Colombia,0 years,Total,2011,-7
Colombia,0 years,Total,2011,7
Colombia,0 years,Total,2012,74.7
Colombia,0 years,Total,2012,-6.9
Colombia,0 years,Total,2012,6.9
Colombia,0 years,Total,2013,75
Colombia,0 years,Total,2013,-6.8
Colombia,0 years,Total,2013,6.8
Colombia,0 years,Total,2014,75.2
Colombia,0 years,Total,2014,-6.8
Colombia,0 years,Total,2014,6.8
Colombia,0 years,Total,2015,75.4
Colombia,0 years,Total,2015,-6.7
Colombia,0 years,Total,2015,6.7
Colombia,0 years,Total,2016,75.7
Colombia,0 years,Total,2016,-6.6
Colombia,0 years,Total,2016,6.6
Colombia,0 years,Total,2017,75.9
Colombia,0 years,Total,2017,-6.6
Colombia,0 years,Total,2017,6.6
Colombia,0 years,Total,2018,75.3
Colombia,0 years,Total,2018,-5.4
Colombia,0 years,Total,2018,5.4
Colombia,0 years,Total,2019,75.5
Colombia,0 years,Total,2019,-5.3
Colombia,0 years,Total,2019,5.3
Colombia,0 years,Total,2020,74.4
Colombia,0 years,Total,2020,-5.8
Colombia,0 years,Total,2020,5.8
Colombia,0 years,Total,2021,74.2
Colombia,0 years,Total,2021,-6.1
Colombia,0 years,Total,2021,6.1
Colombia,0 years,Total,2022,74.9
Colombia,0 years,Total,2022,-5.9
Colombia,0 years,Total,2022,5.9
Colombia,0 years,Total,2023,76.3
Colombia,0 years,Total,2023,-5.1
Colombia,0 years,Total,2023,5.1
Colombia,0 years,Total,2024,76.4
Colombia,0 years,Total,2024,-5.1
Colombia,0 years,Total,2024,5.1
Colombia,0 years,Total,2025,76.6
Colombia,0 years,Total,2025,-5
Colombia,0 years,Total,2025,5.1
Costa Rica,0 years,Total,2000,77.8
Costa Rica,0 years,Total,2000,4.7
Costa Rica,0 years,Total,2000,-4.7
Costa Rica,0 years,Total,2001,78.1
Costa Rica,0 years,Total,2001,-4.7
Costa Rica,0 years,Total,2001,4.7
Costa Rica,0 years,Total,2002,78.3
Costa Rica,0 years,Total,2002,-4.6
Costa Rica,0 years,Total,2002,4.6
Costa Rica,0 years,Total,2003,78.5
Costa Rica,0 years,Total,2003,-4.7
Costa Rica,0 years,Total,2003,4.7
Costa Rica,0 years,Total,2004,78.6
Costa Rica,0 years,Total,2004,-4.8
Costa Rica,0 years,Total,2004,4.8
Costa Rica,0 years,Total,2005,78.8
Costa Rica,0 years,Total,2005,-4.8
Costa Rica,0 years,Total,2005,4.8
Costa Rica,0 years,Total,2006,79
Costa Rica,0 years,Total,2006,-4.9
Costa Rica,0 years,Total,2006,4.9
Costa Rica,0 years,Total,2007,79.1
Costa Rica,0 years,Total,2007,-5
Costa Rica,0 years,Total,2007,5
Costa Rica,0 years,Total,2008,79.3
Costa Rica,0 years,Total,2008,-5
Costa Rica,0 years,Total,2008,5
Costa Rica,0 years,Total,2009,79.4
Costa Rica,0 years,Total,2009,-5.1
Costa Rica,0 years,Total,2009,5.1
Costa Rica,0 years,Total,2010,79.1
Costa Rica,0 years,Total,2010,-5
Costa Rica,0 years,Total,2010,5
Costa Rica,0 years,Total,2011,79.1
Costa Rica,0 years,Total,2011,-5
Costa Rica,0 years,Total,2011,5
Costa Rica,0 years,Total,2012,79.4
Costa Rica,0 years,Total,2012,-5
Costa Rica,0 years,Total,2012,5
Costa Rica,0 years,Total,2013,79.6
Costa Rica,0 years,Total,2013,-5
Costa Rica,0 years,Total,2013,5
Costa Rica,0 years,Total,2014,79.7
Costa Rica,0 years,Total,2014,-5
Costa Rica,0 years,Total,2014,5
Costa Rica,0 years,Total,2015,79.9
Costa Rica,0 years,Total,2015,-5.1
Costa Rica,0 years,Total,2015,5.1
Costa Rica,0 years,Total,2016,80
Costa Rica,0 years,Total,2016,-5.1
Costa Rica,0 years,Total,2016,5.1
Costa Rica,0 years,Total,2017,80.2
Costa Rica,0 years,Total,2017,-5.1
Costa Rica,0 years,Total,2017,5.1
Costa Rica,0 years,Total,2018,80.3
Costa Rica,0 years,Total,2018,-5.1
Costa Rica,0 years,Total,2018,5.1
Costa Rica,0 years,Total,2019,80.5
Costa Rica,0 years,Total,2019,-5.1
Costa Rica,0 years,Total,2019,5.1
Costa Rica,0 years,Total,2020,80.6
Costa Rica,0 years,Total,2020,-5.1
Costa Rica,0 years,Total,2020,5.1
Costa Rica,0 years,Total,2021,80.8
Costa Rica,0 years,Total,2021,-5.1
Costa Rica,0 years,Total,2021,5.1
Costa Rica,0 years,Total,2022,80.9
Costa Rica,0 years,Total,2022,-5.1
Costa Rica,0 years,Total,2022,5.1
Costa Rica,0 years,Total,2023,81
Costa Rica,0 years,Total,2023,-5.2
Costa Rica,0 years,Total,2023,5.2
Costa Rica,0 years,Total,2024,80.9
Costa Rica,0 years,Total,2024,-4.9
Costa Rica,0 years,Total,2024,4.9
Costa Rica,0 years,Total,2025,81.1
Costa Rica,0 years,Total,2025,-5
Costa Rica,0 years,Total,2025,5
Croatia,0 years,Total,2001,74.6
Croatia,0 years,Total,2001,-7.2
Croatia,0 years,Total,2001,7.2
Croatia,0 years,Total,2002,74.7
Croatia,0 years,Total,2002,-7.3
Croatia,0 years,Total,2002,7.3
Croatia,0 years,Total,2003,74.6
Croatia,0 years,Total,2003,-7.1
Croatia,0 years,Total,2003,7.1
Croatia,0 years,Total,2004,75.4
Croatia,0 years,Total,2004,-7
Croatia,0 years,Total,2004,7
Croatia,0 years,Total,2005,75.3
Croatia,0 years,Total,2005,-7.1
Croatia,0 years,Total,2005,7.1
Croatia,0 years,Total,2006,75.9
Croatia,0 years,Total,2006,-6.9
Croatia,0 years,Total,2006,6.9
Croatia,0 years,Total,2007,75.8
Croatia,0 years,Total,2007,-7
Croatia,0 years,Total,2007,7
Croatia,0 years,Total,2008,76
Croatia,0 years,Total,2008,-7.4
Croatia,0 years,Total,2008,7.4
Croatia,0 years,Total,2009,76.3
Croatia,0 years,Total,2009,-6.9
Croatia,0 years,Total,2009,6.9
Croatia,0 years,Total,2010,76.7
Croatia,0 years,Total,2010,-6.5
Croatia,0 years,Total,2010,6.5
Croatia,0 years,Total,2011,77.2
Croatia,0 years,Total,2011,-6.6
Croatia,0 years,Total,2011,6.6
Croatia,0 years,Total,2012,77.3
Croatia,0 years,Total,2012,-6.7
Croatia,0 years,Total,2012,6.7
Croatia,0 years,Total,2013,77.8
Croatia,0 years,Total,2013,-6.5
Croatia,0 years,Total,2013,6.5
Croatia,0 years,Total,2014,77.8
Croatia,0 years,Total,2014,-6.2
Croatia,0 years,Total,2014,6.2
Croatia,0 years,Total,2015,77.4
Croatia,0 years,Total,2015,-6.1
Croatia,0 years,Total,2015,6.1
Croatia,0 years,Total,2016,78
Croatia,0 years,Total,2016,-6.3
Croatia,0 years,Total,2016,6.3
Croatia,0 years,Total,2017,77.8
Croatia,0 years,Total,2017,-6
Croatia,0 years,Total,2017,6
Croatia,0 years,Total,2018,78
Croatia,0 years,Total,2018,-6.5
Croatia,0 years,Total,2018,6.5
Croatia,0 years,Total,2019,78.3
Croatia,0 years,Total,2019,-6.1
Croatia,0 years,Total,2019,6.1
Croatia,0 years,Total,2020,77.6
Croatia,0 years,Total,2020,-6.2
Croatia,0 years,Total,2020,6.2
Croatia,0 years,Total,2021,76.6
Croatia,0 years,Total,2021,-6.2
Croatia,0 years,Total,2021,6.2
Croatia,0 years,Total,2022,77.7
Croatia,0 years,Total,2022,-6.2
Croatia,0 years,Total,2022,6.2
Croatia,0 years,Total,2023,78.5
Croatia,0 years,Total,2023,-6.3
Croatia,0 years,Total,2023,6.3
Croatia,0 years,Total,2024,78.9
Croatia,0 years,Total,2024,-5.8
Croatia,0 years,Total,2024,5.8
Czechia,0 years,Total,2000,75.1
Czechia,0 years,Total,2000,-6.9
Czechia,0 years,Total,2000,6.9
Czechia,0 years,Total,2001,75.3
Czechia,0 years,Total,2001,-6.5
Czechia,0 years,Total,2001,6.5
Czechia,0 years,Total,2002,75.4
Czechia,0 years,Total,2002,-6.6
Czechia,0 years,Total,2002,6.6
Czechia,0 years,Total,2003,75.3
Czechia,0 years,Total,2003,-6.6
Czechia,0 years,Total,2003,6.6
Czechia,0 years,Total,2004,75.9
Czechia,0 years,Total,2004,-6.6
Czechia,0 years,Total,2004,6.6
Czechia,0 years,Total,2005,76.1
Czechia,0 years,Total,2005,-6.3
Czechia,0 years,Total,2005,6.3
Czechia,0 years,Total,2006,76.7
Czechia,0 years,Total,2006,-6.4
Czechia,0 years,Total,2006,6.4
Czechia,0 years,Total,2007,77
Czechia,0 years,Total,2007,-6.4
Czechia,0 years,Total,2007,6.4
Czechia,0 years,Total,2008,77.3
Czechia,0 years,Total,2008,-6.4
Czechia,0 years,Total,2008,6.4
Czechia,0 years,Total,2009,77.4
Czechia,0 years,Total,2009,-6.2
Czechia,0 years,Total,2009,6.2
Czechia,0 years,Total,2010,77.7
Czechia,0 years,Total,2010,-6.4
Czechia,0 years,Total,2010,6.4
Czechia,0 years,Total,2011,78
Czechia,0 years,Total,2011,-6.3
Czechia,0 years,Total,2011,6.3
Czechia,0 years,Total,2012,78.1
Czechia,0 years,Total,2012,-6.1
Czechia,0 years,Total,2012,6.1
Czechia,0 years,Total,2013,78.3
Czechia,0 years,Total,2013,-6.1
Czechia,0 years,Total,2013,6.1
Czechia,0 years,Total,2014,78.8
Czechia,0 years,Total,2014,-6
Czechia,0 years,Total,2014,6
Czechia,0 years,Total,2015,78.6
Czechia,0 years,Total,2015,-5.9
Czechia,0 years,Total,2015,5.9
Czechia,0 years,Total,2016,79
Czechia,0 years,Total,2016,-5.9
Czechia,0 years,Total,2016,5.9
Czechia,0 years,Total,2017,79
Czechia,0 years,Total,2017,-5.9
Czechia,0 years,Total,2017,5.9
Czechia,0 years,Total,2018,79
Czechia,0 years,Total,2018,-5.8
Czechia,0 years,Total,2018,5.8
Czechia,0 years,Total,2019,79.2
Czechia,0 years,Total,2019,-5.8
Czechia,0 years,Total,2019,5.8
Czechia,0 years,Total,2020,78.3
Czechia,0 years,Total,2020,-6
Czechia,0 years,Total,2020,6
Czechia,0 years,Total,2021,77.2
Czechia,0 years,Total,2021,-6.4
Czechia,0 years,Total,2021,6.4
Czechia,0 years,Total,2022,79
Czechia,0 years,Total,2022,-5.8
Czechia,0 years,Total,2022,5.8
Czechia,0 years,Total,2023,79.8
Czechia,0 years,Total,2023,-5.8
Czechia,0 years,Total,2023,5.8
Czechia,0 years,Total,2024,80.1
Czechia,0 years,Total,2024,-5.9
Czechia,0 years,Total,2024,5.9
Denmark,0 years,Total,2000,76.9
Denmark,0 years,Total,2000,-4.7
Denmark,0 years,Total,2000,4.7
Denmark,0 years,Total,2001,77
Denmark,0 years,Total,2001,-4.6
Denmark,0 years,Total,2001,4.6
Denmark,0 years,Total,2002,77.1
Denmark,0 years,Total,2002,-4.6
Denmark,0 years,Total,2002,4.6
Denmark,0 years,Total,2003,77.4
Denmark,0 years,Total,2003,-4.8
Denmark,0 years,Total,2003,4.8
Denmark,0 years,Total,2004,77.8
Denmark,0 years,Total,2004,-4.8
Denmark,0 years,Total,2004,4.8
Denmark,0 years,Total,2005,78.3
Denmark,0 years,Total,2005,-4.5
Denmark,0 years,Total,2005,4.5
Denmark,0 years,Total,2006,78.4
Denmark,0 years,Total,2006,-4.6
Denmark,0 years,Total,2006,4.6
Denmark,0 years,Total,2007,78.4
Denmark,0 years,Total,2007,-4.4
Denmark,0 years,Total,2007,4.4
Denmark,0 years,Total,2008,78.8
Denmark,0 years,Total,2008,-4.5
Denmark,0 years,Total,2008,4.5
Denmark,0 years,Total,2009,79
Denmark,0 years,Total,2009,-4.2
Denmark,0 years,Total,2009,4.2
Denmark,0 years,Total,2010,79.3
Denmark,0 years,Total,2010,-4.2
Denmark,0 years,Total,2010,4.2
Denmark,0 years,Total,2011,79.9
Denmark,0 years,Total,2011,-4.1
Denmark,0 years,Total,2011,4.1
Denmark,0 years,Total,2012,80.2
Denmark,0 years,Total,2012,-4
Denmark,0 years,Total,2012,4
Denmark,0 years,Total,2013,80.4
Denmark,0 years,Total,2013,-4.1
Denmark,0 years,Total,2013,4.1
Denmark,0 years,Total,2014,80.6
Denmark,0 years,Total,2014,-4.1
Denmark,0 years,Total,2014,4.1
Denmark,0 years,Total,2015,80.7
Denmark,0 years,Total,2015,-3.9
Denmark,0 years,Total,2015,3.9
Denmark,0 years,Total,2016,80.9
Denmark,0 years,Total,2016,-3.9
Denmark,0 years,Total,2016,3.9
Denmark,0 years,Total,2017,81.1
Denmark,0 years,Total,2017,-4
Denmark,0 years,Total,2017,4
Denmark,0 years,Total,2018,81
Denmark,0 years,Total,2018,-3.9
Denmark,0 years,Total,2018,3.9
Denmark,0 years,Total,2019,81.4
Denmark,0 years,Total,2019,-4
Denmark,0 years,Total,2019,4
Denmark,0 years,Total,2020,81.5
Denmark,0 years,Total,2020,-3.9
Denmark,0 years,Total,2020,3.9
Denmark,0 years,Total,2021,81.4
Denmark,0 years,Total,2021,-3.7
Denmark,0 years,Total,2021,3.7
Denmark,0 years,Total,2022,81.3
Denmark,0 years,Total,2022,-3.8
Denmark,0 years,Total,2022,3.8
Denmark,0 years,Total,2023,81.7
Denmark,0 years,Total,2023,-3.9
Denmark,0 years,Total,2023,3.9
Denmark,0 years,Total,2024,82
Denmark,0 years,Total,2024,-3.7
Denmark,0 years,Total,2024,3.7
Estonia,0 years,Total,2000,71.1
Estonia,0 years,Total,2000,-10.8
Estonia,0 years,Total,2000,10.8
Estonia,0 years,Total,2001,70.9
Estonia,0 years,Total,2001,-11.3
Estonia,0 years,Total,2001,11.3
Estonia,0 years,Total,2002,71.4
Estonia,0 years,Total,2002,-11.6
Estonia,0 years,Total,2002,11.6
Estonia,0 years,Total,2003,71.9
Estonia,0 years,Total,2003,-10.8
Estonia,0 years,Total,2003,10.8
Estonia,0 years,Total,2004,72.4
Estonia,0 years,Total,2004,-11.3
Estonia,0 years,Total,2004,11.3
Estonia,0 years,Total,2005,73
Estonia,0 years,Total,2005,-10.6
Estonia,0 years,Total,2005,10.6
Estonia,0 years,Total,2006,73.2
Estonia,0 years,Total,2006,-11
Estonia,0 years,Total,2006,11
Estonia,0 years,Total,2007,73.2
Estonia,0 years,Total,2007,-11.4
Estonia,0 years,Total,2007,11.4
Estonia,0 years,Total,2008,74.4
Estonia,0 years,Total,2008,-10.6
Estonia,0 years,Total,2008,10.6
Estonia,0 years,Total,2009,75.3
Estonia,0 years,Total,2009,-10.3
Estonia,0 years,Total,2009,10.3
Estonia,0 years,Total,2010,76
Estonia,0 years,Total,2010,-9.9
Estonia,0 years,Total,2010,9.9
Estonia,0 years,Total,2011,76.6
Estonia,0 years,Total,2011,-9.9
Estonia,0 years,Total,2011,9.9
Estonia,0 years,Total,2012,76.7
Estonia,0 years,Total,2012,-10.1
Estonia,0 years,Total,2012,10.1
Estonia,0 years,Total,2013,77.5
Estonia,0 years,Total,2013,-8.9
Estonia,0 years,Total,2013,8.9
Estonia,0 years,Total,2014,77.1
Estonia,0 years,Total,2014,-9.2
Estonia,0 years,Total,2014,9.2
Estonia,0 years,Total,2015,77.7
Estonia,0 years,Total,2015,-8.7
Estonia,0 years,Total,2015,8.7
Estonia,0 years,Total,2016,77.8
Estonia,0 years,Total,2016,-8.7
Estonia,0 years,Total,2016,8.7
Estonia,0 years,Total,2017,78.2
Estonia,0 years,Total,2017,-8.6
Estonia,0 years,Total,2017,8.6
Estonia,0 years,Total,2018,78.4
Estonia,0 years,Total,2018,-8.5
Estonia,0 years,Total,2018,8.5
Estonia,0 years,Total,2019,78.8
Estonia,0 years,Total,2019,-8.4
Estonia,0 years,Total,2019,8.4
Estonia,0 years,Total,2020,78.8
Estonia,0 years,Total,2020,-8.4
Estonia,0 years,Total,2020,8.4
Estonia,0 years,Total,2021,77.2
Estonia,0 years,Total,2021,-8.7
Estonia,0 years,Total,2021,8.7
Estonia,0 years,Total,2022,78.1
Estonia,0 years,Total,2022,-8.6
Estonia,0 years,Total,2022,8.6
Estonia,0 years,Total,2023,78.9
Estonia,0 years,Total,2023,-8.5
Estonia,0 years,Total,2023,8.5
Estonia,0 years,Total,2024,79.4
Estonia,0 years,Total,2024,-8.3
Estonia,0 years,Total,2024,8.3
Finland,0 years,Total,2000,77.8
Finland,0 years,Total,2000,-7
Finland,0 years,Total,2000,7
Finland,0 years,Total,2001,78.2
Finland,0 years,Total,2001,-7.1
Finland,0 years,Total,2001,7.1
Finland,0 years,Total,2002,78.3
Finland,0 years,Total,2002,-6.7
Finland,0 years,Total,2002,6.7
Finland,0 years,Total,2003,78.6
Finland,0 years,Total,2003,-6.8
Finland,0 years,Total,2003,6.8
Finland,0 years,Total,2004,79
Finland,0 years,Total,2004,-7.1
Finland,0 years,Total,2004,7.1
Finland,0 years,Total,2005,79.1
Finland,0 years,Total,2005,-6.9
Finland,0 years,Total,2005,6.9
Finland,0 years,Total,2006,79.5
Finland,0 years,Total,2006,-7.2
Finland,0 years,Total,2006,7.2
Finland,0 years,Total,2007,79.6
Finland,0 years,Total,2007,-7.1
Finland,0 years,Total,2007,7.1
Finland,0 years,Total,2008,79.9
Finland,0 years,Total,2008,-6.8
Finland,0 years,Total,2008,6.8
Finland,0 years,Total,2009,80.1
Finland,0 years,Total,2009,-6.9
Finland,0 years,Total,2009,6.9
Finland,0 years,Total,2010,80.2
Finland,0 years,Total,2010,-6.6
Finland,0 years,Total,2010,6.6
Finland,0 years,Total,2011,80.6
Finland,0 years,Total,2011,-6.5
Finland,0 years,Total,2011,6.5
Finland,0 years,Total,2012,80.7
Finland,0 years,Total,2012,-6
Finland,0 years,Total,2012,6
Finland,0 years,Total,2013,81.1
Finland,0 years,Total,2013,-6.1
Finland,0 years,Total,2013,6.1
Finland,0 years,Total,2014,81.1
Finland,0 years,Total,2014,-5.7
Finland,0 years,Total,2014,5.7
Finland,0 years,Total,2015,81.4
Finland,0 years,Total,2015,-5.6
Finland,0 years,Total,2015,5.6
Finland,0 years,Total,2016,81.3
Finland,0 years,Total,2016,-5.7
Finland,0 years,Total,2016,5.7
Finland,0 years,Total,2017,81.5
Finland,0 years,Total,2017,-5.5
Finland,0 years,Total,2017,5.5
Finland,0 years,Total,2018,81.6
Finland,0 years,Total,2018,-5.4
Finland,0 years,Total,2018,5.4
Finland,0 years,Total,2019,81.9
Finland,0 years,Total,2019,-5.4
Finland,0 years,Total,2019,5.4
Finland,0 years,Total,2020,81.8
Finland,0 years,Total,2020,-5.6
Finland,0 years,Total,2020,5.6
Finland,0 years,Total,2021,81.8
Finland,0 years,Total,2021,-5.4
Finland,0 years,Total,2021,5.4
Finland,0 years,Total,2022,81.2
Finland,0 years,Total,2022,-5.2
Finland,0 years,Total,2022,5.2
Finland,0 years,Total,2023,81.6
Finland,0 years,Total,2023,-5.2
Finland,0 years,Total,2023,5.2
Finland,0 years,Total,2024,82.2
Finland,0 years,Total,2024,-5.2
Finland,0 years,Total,2024,5.2
France,0 years,Total,2000,79.2
France,0 years,Total,2000,-7.7
France,0 years,Total,2000,7.7
France,0 years,Total,2001,79.3
France,0 years,Total,2001,-7.5
France,0 years,Total,2001,7.5
France,0 years,Total,2002,79.4
France,0 years,Total,2002,-7.3
France,0 years,Total,2002,7.3
France,0 years,Total,2003,79.3
France,0 years,Total,2003,-7
France,0 years,Total,2003,7
France,0 years,Total,2004,80.3
France,0 years,Total,2004,-7.1
France,0 years,Total,2004,7.1
France,0 years,Total,2005,80.3
France,0 years,Total,2005,-7.1
France,0 years,Total,2005,7.1
France,0 years,Total,2006,80.9
France,0 years,Total,2006,-7.2
France,0 years,Total,2006,7.2
France,0 years,Total,2007,81.3
France,0 years,Total,2007,-7.2
France,0 years,Total,2007,7.2
France,0 years,Total,2008,81.4
France,0 years,Total,2008,-7
France,0 years,Total,2008,7
France,0 years,Total,2009,81.5
France,0 years,Total,2009,-7
France,0 years,Total,2009,7
France,0 years,Total,2010,81.8
France,0 years,Total,2010,-7.1
France,0 years,Total,2010,7.1
France,0 years,Total,2011,82.3
France,0 years,Total,2011,-7
France,0 years,Total,2011,7
France,0 years,Total,2012,82.1
France,0 years,Total,2012,-6.7
France,0 years,Total,2012,6.7
France,0 years,Total,2013,82.4
France,0 years,Total,2013,-6.6
France,0 years,Total,2013,6.6
France,0 years,Total,2014,82.4
France,0 years,Total,2014,-6.2
France,0 years,Total,2014,6.2
France,0 years,Total,2015,82.1
France,0 years,Total,2015,-6.1
France,0 years,Total,2015,6.1
France,0 years,Total,2016,82.4
France,0 years,Total,2016,-6
France,0 years,Total,2016,6
France,0 years,Total,2017,82.4
France,0 years,Total,2017,-5.9
France,0 years,Total,2017,5.9
France,0 years,Total,2018,82.6
France,0 years,Total,2018,-6
France,0 years,Total,2018,6
France,0 years,Total,2019,82.7
France,0 years,Total,2019,-5.9
France,0 years,Total,2019,5.9
France,0 years,Total,2020,82.2
France,0 years,Total,2020,-6
France,0 years,Total,2020,6
France,0 years,Total,2021,82.2
France,0 years,Total,2021,-6
France,0 years,Total,2021,6
France,0 years,Total,2022,82.2
France,0 years,Total,2022,-5.8
France,0 years,Total,2022,5.8
France,0 years,Total,2023,82.9
France,0 years,Total,2023,-5.7
France,0 years,Total,2023,5.7
France,0 years,Total,2024,83
France,0 years,Total,2024,-5.6
France,0 years,Total,2024,5.6
Germany,0 years,Total,2000,78.3
Germany,0 years,Total,2000,-6.1
Germany,0 years,Total,2000,6.1
Germany,0 years,Total,2001,78.6
Germany,0 years,Total,2001,-5.8
Germany,0 years,Total,2001,5.8
Germany,0 years,Total,2002,78.6
Germany,0 years,Total,2002,-5.6
Germany,0 years,Total,2002,5.6
Germany,0 years,Total,2003,78.6
Germany,0 years,Total,2003,-5.5
Germany,0 years,Total,2003,5.5
Germany,0 years,Total,2004,79.3
Germany,0 years,Total,2004,-5.4
Germany,0 years,Total,2004,5.4
Germany,0 years,Total,2005,79.4
Germany,0 years,Total,2005,-5.3
Germany,0 years,Total,2005,5.3
Germany,0 years,Total,2006,79.9
Germany,0 years,Total,2006,-5.2
Germany,0 years,Total,2006,5.2
Germany,0 years,Total,2007,80.1
Germany,0 years,Total,2007,-5.3
Germany,0 years,Total,2007,5.3
Germany,0 years,Total,2008,80.2
Germany,0 years,Total,2008,-5.1
Germany,0 years,Total,2008,5.1
Germany,0 years,Total,2009,80.3
Germany,0 years,Total,2009,-5
Germany,0 years,Total,2009,5
Germany,0 years,Total,2010,80.5
Germany,0 years,Total,2010,-5
Germany,0 years,Total,2010,5
Germany,0 years,Total,2011,80.6
Germany,0 years,Total,2011,-5.2
Germany,0 years,Total,2011,5.2
Germany,0 years,Total,2012,80.7
Germany,0 years,Total,2012,-5
Germany,0 years,Total,2012,5
Germany,0 years,Total,2013,80.6
Germany,0 years,Total,2013,-4.9
Germany,0 years,Total,2013,4.9
Germany,0 years,Total,2014,80.9
Germany,0 years,Total,2014,-4.9
Germany,0 years,Total,2014,4.9
Germany,0 years,Total,2015,80.6
Germany,0 years,Total,2015,-4.9
Germany,0 years,Total,2015,4.9
Germany,0 years,Total,2016,80.9
Germany,0 years,Total,2016,-4.9
Germany,0 years,Total,2016,4.9
Germany,0 years,Total,2017,81
Germany,0 years,Total,2017,-4.7
Germany,0 years,Total,2017,4.7
Germany,0 years,Total,2018,80.9
Germany,0 years,Total,2018,-4.7
Germany,0 years,Total,2018,4.7
Germany,0 years,Total,2019,81.2
Germany,0 years,Total,2019,-4.8
Germany,0 years,Total,2019,4.8
Germany,0 years,Total,2020,81
Germany,0 years,Total,2020,-4.8
Germany,0 years,Total,2020,4.8
Germany,0 years,Total,2021,80.7
Germany,0 years,Total,2021,-5
Germany,0 years,Total,2021,5
Germany,0 years,Total,2022,80.5
Germany,0 years,Total,2022,-4.8
Germany,0 years,Total,2022,4.8
Germany,0 years,Total,2023,80.9
Germany,0 years,Total,2023,-4.7
Germany,0 years,Total,2023,4.7
Germany,0 years,Total,2024,81.2
Germany,0 years,Total,2024,-4.6
Germany,0 years,Total,2024,4.6
Greece,0 years,Total,2000,78.6
Greece,0 years,Total,2000,-5.4
Greece,0 years,Total,2000,5.4
Greece,0 years,Total,2001,79.1
Greece,0 years,Total,2001,-5.6
Greece,0 years,Total,2001,5.6
Greece,0 years,Total,2002,79.2
Greece,0 years,Total,2002,-5.6
Greece,0 years,Total,2002,5.6
Greece,0 years,Total,2003,79.3
Greece,0 years,Total,2003,-5.4
Greece,0 years,Total,2003,5.4
Greece,0 years,Total,2004,79.4
Greece,0 years,Total,2004,-5.6
Greece,0 years,Total,2004,5.6
Greece,0 years,Total,2005,79.6
Greece,0 years,Total,2005,-5.7
Greece,0 years,Total,2005,5.7
Greece,0 years,Total,2006,79.9
Greece,0 years,Total,2006,-5.6
Greece,0 years,Total,2006,5.6
Greece,0 years,Total,2007,79.7
Greece,0 years,Total,2007,-5.6
Greece,0 years,Total,2007,5.6
Greece,0 years,Total,2008,80.2
Greece,0 years,Total,2008,-5.5
Greece,0 years,Total,2008,5.5
Greece,0 years,Total,2009,80.4
Greece,0 years,Total,2009,-5.8
Greece,0 years,Total,2009,5.8
Greece,0 years,Total,2010,80.6
Greece,0 years,Total,2010,-5.3
Greece,0 years,Total,2010,5.3
Greece,0 years,Total,2011,80.8
Greece,0 years,Total,2011,-5.6
Greece,0 years,Total,2011,5.6
Greece,0 years,Total,2012,80.7
Greece,0 years,Total,2012,-5.4
Greece,0 years,Total,2012,5.4
Greece,0 years,Total,2013,81.4
Greece,0 years,Total,2013,-5.3
Greece,0 years,Total,2013,5.3
Greece,0 years,Total,2014,81
Greece,0 years,Total,2014,-5.6
Greece,0 years,Total,2014,5.6
Greece,0 years,Total,2015,80.8
Greece,0 years,Total,2015,-5.5
Greece,0 years,Total,2015,5.5
Greece,0 years,Total,2016,81
Greece,0 years,Total,2016,-5.4
Greece,0 years,Total,2016,5.4
Greece,0 years,Total,2017,81
Greece,0 years,Total,2017,-5.4
Greece,0 years,Total,2017,5.4
Greece,0 years,Total,2018,81.5
Greece,0 years,Total,2018,-5.5
Greece,0 years,Total,2018,5.5
Greece,0 years,Total,2019,81.4
Greece,0 years,Total,2019,-5.4
Greece,0 years,Total,2019,5.4
Greece,0 years,Total,2020,81.1
Greece,0 years,Total,2020,-5.4
Greece,0 years,Total,2020,5.4
Greece,0 years,Total,2021,80.1
Greece,0 years,Total,2021,-5.6
Greece,0 years,Total,2021,5.6
Greece,0 years,Total,2022,80.8
Greece,0 years,Total,2022,-5.2
Greece,0 years,Total,2022,5.2
Greece,0 years,Total,2023,81.7
Greece,0 years,Total,2023,-5.1
Greece,0 years,Total,2023,5.1
Greece,0 years,Total,2024,81.9
Greece,0 years,Total,2024,-5
Greece,0 years,Total,2024,5
Hungary,0 years,Total,2000,71.9
Hungary,0 years,Total,2000,-8.7
Hungary,0 years,Total,2000,8.7
Hungary,0 years,Total,2001,72.5
Hungary,0 years,Total,2001,-8.5
Hungary,0 years,Total,2001,8.5
Hungary,0 years,Total,2002,72.6
Hungary,0 years,Total,2002,-8.4
Hungary,0 years,Total,2002,8.4
Hungary,0 years,Total,2003,72.6
Hungary,0 years,Total,2003,-8.3
Hungary,0 years,Total,2003,8.3
Hungary,0 years,Total,2004,73
Hungary,0 years,Total,2004,-8.5
Hungary,0 years,Total,2004,8.5
Hungary,0 years,Total,2005,73
Hungary,0 years,Total,2005,-8.5
Hungary,0 years,Total,2005,8.5
Hungary,0 years,Total,2006,73.5
Hungary,0 years,Total,2006,-8.6
Hungary,0 years,Total,2006,8.6
Hungary,0 years,Total,2007,73.6
Hungary,0 years,Total,2007,-8.4
Hungary,0 years,Total,2007,8.4
Hungary,0 years,Total,2008,74.2
Hungary,0 years,Total,2008,-8.3
Hungary,0 years,Total,2008,8.3
Hungary,0 years,Total,2009,74.4
